LatrineID,LONGITUDE_latrine,LATITUDE_latrine,BARIID,unsanitary,sanitary,SEPTIC_RIN,PIPE,DOUBLE_RIN,DRAIN_IN_P,PRIVATE,FAILING,NEAR_DISCH,WATER_BODY,POND_DISTA,POND_VERTI,LONGITUD_Well,LATITUDE_Well,Well_ID,CONCRETE_B,Platform,PRIVATE_1,DEEPWELL,DRINKING,DEPTH_FT,YEAR_INSTALL,Well_age,NEAREST_WA,POND_HD,POND_VD,LAT_HD,LAT_VD,LATRINE_TY,Dist_wellatrine,Unsan100m,SAN100m,Totlatr100m,Village,Longitude,Latitude,Depth,As,Nodrinking,Pop25m,Pop50m,Pop100m,Pop200m,Priming,prime,date,r7,r15,r30,hr7,hr15,hr30,t7,t15,t30,hot7,hot15,hot30,place,r3,hr3,t3,hot3,dateid,ECMPN,ecdetect,month,year,sampleid,WELLID,OBSDATE,TEMP,EC,DO_MGL,PH,ORP,SO4,TCMPND,day,UBA,WTA,ACA,SHA,BRA,WEA,DIST,URBAN,WATER,AGR,SHRUB,BARREN,WETLAND,date0,Rain,HR,Tair,hotday,popden100,ECMPN10,logEC
673,90.648902,23.36836168,D98178,0,1,1,1,1,0,1,0,1,1,3,0,90.64882651,23.36839936,21739,1,1,1,0,1,75,1997,11,1,2.7,-0.5,0,0,1,9.28,2,11,13,Barahaldia,90.64882651,23.36839936,22.5,68,11,11,11,76,306,0,0,134,20.94,11.69,13.04,2,2,7,29.08,29.28,25.14,2,3,4,1,17.78,1,28.42,0,1341,0.5,0,8,2008,21739808,21739,8/12/2008,25.65,0.074,0.76,7.01,149.7,0,3.619,12,3159.81,5473.94,11226.65,4924.23,6489.39,100.88,100,10.06,17.43,35.75,15.68,20.67,0.32,12-Aug-08,0,0,29.1,0,7.791680726,5,0.698970004
677,90.64939102,23.36751032,D98220,0,1,1,1,1,0,1,0,1,1,20,-1,90.64941393,23.36774632,21740,1,1,1,0,1,45,2004,4,1,3.1,-1,27,0,1,26.08,5,14,19,Barahaldia,90.64941393,23.36774632,13.5,111,8,8,28,66,292,0.06,6,103,25.19,27.26,19.05,4,9,11,28.11,27.97,28.52,0,0,4,1,29.13,2,28.66,0,1031,0.5,0,7,2008,21740807,21740,7/12/2008,26.45,0.385,1.48,6.47,10.1,0,19.393,12,1936.59,4977.62,14734.35,6722.7,2901.43,102.25,100,6.17,15.85,46.92,21.41,9.24,0.33,12-Jul-08,0,0,28.35,0,7.650602128,5,0.698970004
674,90.64986961,23.36769098,D98187,0,1,1,1,1,0,1,0,1,1,3.2,-1,90.64981856,23.3676422,21741,1,1,1,1,1,105,1997,11,1,24,-1.7,0,0,1,7.77,4,11,15,Barahaldia,90.64981856,23.3676422,31.5,156,4,4,17,61,239,0,0,282,1.06,0.91,0.94,0,0,0,17.96,18.6,19.16,0,0,0,1,2.47,0,18.17,0,2821,0.5,0,1,2009,21741901,21741,1/7/2009,,,,,,,2.038,7,1496.18,6778.38,13025.52,7387.13,2631.98,55.75,100,4.76,21.59,41.48,23.53,8.38,0.18,7-Jan-09,5.58,0,20.58,0,7.57182125,5,0.698970004
622,90.65055017,23.36367593,D98001,0,1,1,1,1,0,1,0,1,1,0,0,90.65049408,23.36362083,21744,0,3,1,0,0,55,2006,2,1,17.4,-1.5,0,0,1,8.65,1,3,4,Barahaldia,90.65049408,23.36362083,16.5,68,0,13,28,28,28,0.19,19,197,2.57,8.91,15.3,0,4,8,27.92,27.75,27.95,0,0,0,1,0,0,28.4,0,1971,0.5,0,10,2008,21744810,21744,10/14/2008,26.43,1.365,0.04,7.34,247.4,0,1.009,14,2720.89,2068.48,14858.07,6786.32,4678.41,262.77,100,8.67,6.59,47.32,21.61,14.9,0.84,14-Oct-08,0,0,29.93,0,6.793151896,5,0.698970004
622,90.65055017,23.36367593,D98001,0,1,1,1,1,0,1,0,1,1,0,0,90.65049408,23.36362083,21744,0,3,1,0,0,55,2006,2,1,17.4,-1.5,0,0,1,8.65,1,3,4,Barahaldia,90.65049408,23.36362083,16.5,68,0,13,28,28,28,0.19,19,492,25.16,32.46,20.74,4,7,8,28.98,29.18,29.34,1,3,7,1,9.4,1,30.13,1,4921,0.5,0,8,2009,21744908,21744,8/5/2009,27.19,1.399,0.88,6.65,88.3,0,70.434,5,2720.89,2068.48,14858.07,6786.32,4678.41,262.77,100,8.67,6.59,47.32,21.61,14.9,0.84,5-Aug-09,35.49,1,27.78,0,6.793151896,5,0.698970004
624,90.65088438,23.36371098,D98001,0,1,1,1,1,0,1,0,1,1,1.1,0.4,90.65087466,23.36361453,21745,1,1,1,1,1,120,1997,11,2,0,0,0,-2,1,10.66,1,3,4,Barahaldia,90.65087466,23.36361453,36,33,6,24,28,28,28,0,0,344,1.44,0.9,1.21,0,0,0,26.98,26.4,24.47,0,0,0,1,2.88,0,27.72,0,3441,0.5,0,3,2009,21745903,21745,3/10/2009,26.2,1.901,0.98,7.47,-226.2,0,20.825,10,2293.91,1799.26,16128.06,6614.58,4249.18,289.97,100,7.31,5.73,51.36,21.07,13.53,0.92,10-Mar-09,0.54,0,28.4,0,6.793151896,5,0.698970004
624,90.65088438,23.36371098,D98001,0,1,1,1,1,0,1,0,1,1,1.1,0.4,90.65087466,23.36361453,21745,1,1,1,1,1,120,1997,11,2,0,0,0,-2,1,10.66,1,3,4,Barahaldia,90.65087466,23.36361453,36,33,6,24,28,28,28,0,0,523,17.24,22.26,20.65,2,4,9,29.62,28.9,28.97,2,2,6,1,26.6,1,29.99,1,5231,0.5,0,9,2009,21745909,21745,9/5/2009,26.21,1.312,1.61,6.88,-446.8,0,3.087,5,2293.91,1799.26,16128.06,6614.58,4249.18,289.97,100,7.31,5.73,51.36,21.07,13.53,0.92,5-Sep-09,32.82,1,27.53,0,6.793151896,5,0.698970004
217,90.65072598,23.36382506,D98001,1,0,1,1,1,0,1,1,1,1,0.4,-0.3,90.65064771,23.36374878,21746,0,2,1,0,1,55,1997,11,2,0,0,0,0,1,12.02,1,3,4,Barahaldia,90.65064771,23.36374878,16.5,148,13,19,28,28,28,0.06,6,457,17.65,9.19,13.39,2,2,6,20.85,27.1,28.32,2,10,13,1,36.45,2,28.02,0,4571,0.5,0,7,2009,21746907,21746,7/1/2009,26.34,1.34,0.87,6.03,-934.2,0,274.719,1,2463.64,2097.55,16068.68,6411.73,4004.92,328.45,100,7.85,6.68,51.17,20.42,12.75,1.05,1-Jul-09,65.58,1,27.75,0,6.793151896,5,0.698970004
217,90.65072598,23.36382506,D98001,1,0,1,1,1,0,1,1,1,1,0.4,-0.3,90.65064771,23.36374878,21746,0,2,1,0,1,55,1997,11,2,0,0,0,0,1,12.02,1,3,4,Barahaldia,90.65064771,23.36374878,16.5,148,13,19,28,28,28,0.06,6,557,19.58,10.79,9.52,3,3,5,27.9,28.57,28.26,0,2,3,1,26.53,2,27.38,0,5571,0.5,0,10,2009,21746910,21746,10/9/2009,26.38,1.352,0.73,6.18,-101.2,0,27.624,9,2463.64,2097.55,16068.68,6411.73,4004.92,328.45,100,7.85,6.68,51.17,20.42,12.75,1.05,9-Oct-09,5.97,0,28.55,0,6.793151896,5,0.698970004
672,90.6490246,23.36528864,D98174,0,1,1,1,1,0,1,0,1,1,20.7,-1,90.64889259,23.3652533,21748,0,3,1,0,1,45,1997,11,2,0,0,0,0,1,15.03,2,9,11,Barahaldia,90.64889259,23.3652533,13.5,183,8,8,19,67,148,0.06,6,70,24.19,16.37,12.49,2,3,5,27.74,28.62,27.58,0,3,6,1,10.62,0,27.63,0,701,0.5,0,6,2008,21748806,21748,6/9/2008,26.3,0.728,0.46,6.87,44.1,6,0.5,9,1502.49,6215.52,13235.31,7627.53,2590.18,203.91,100,4.79,19.79,42.15,24.29,8.25,0.65,9-Jun-08,12.24,0,29.13,0,7.665640006,5,0.698970004
672,90.6490246,23.36528864,D98174,0,1,1,1,1,0,1,0,1,1,20.7,-1,90.64889259,23.3652533,21748,0,3,1,0,1,45,1997,11,2,0,0,0,0,1,15.03,2,9,11,Barahaldia,90.64889259,23.3652533,13.5,183,8,8,19,67,148,0.06,6,197,2.57,8.91,15.3,0,4,8,27.92,27.75,27.95,0,0,0,1,0,0,28.4,0,1971,0.5,0,10,2008,21748810,21748,10/14/2008,26.51,0.854,0.03,7.38,262.1,0,9.081,14,1502.49,6215.52,13235.31,7627.53,2590.18,203.91,100,4.79,19.79,42.15,24.29,8.25,0.65,14-Oct-08,0,0,29.93,0,7.665640006,5,0.698970004
676,90.64862187,23.36573295,D98203,0,1,1,1,1,0,1,0,1,1,3.9,0,90.64858687,23.36573963,21749,0,3,1,1,0,105,2003,5,2,0,0,0,0,1,3.92,3,9,12,Barahaldia,90.64858687,23.36573963,31.5,314,0,6,6,84,216,0.19,19,374,6.63,6.85,3.75,1,2,2,28.99,27.74,27.69,1,1,1,1,15.47,1,30.06,1,3741,0.5,0,4,2009,21749904,21749,4/9/2009,26.48,3.298,0.98,6.46,204.3,0,231.691,9,2175.16,7585.91,12424.44,6655.15,2419.91,114.39,100,6.93,24.16,39.57,21.19,7.71,0.36,9-Apr-09,1.89,0,27.35,0,7.891764185,5,0.698970004
676,90.64862187,23.36573295,D98203,0,1,1,1,1,0,1,0,1,1,3.9,0,90.64858687,23.36573963,21749,0,3,1,1,0,105,2003,5,2,0,0,0,0,1,3.92,3,9,12,Barahaldia,90.64858687,23.36573963,31.5,314,0,6,6,84,216,0.19,19,406,0.6,3.92,4.38,0,1,2,30.65,29.95,30.12,5,10,20,1,0,0,31.47,3,4061,0.5,0,5,2009,21749905,21749,5/11/2009,26.5,1.981,0.74,7.51,119.2,0,63.583,11,2175.16,7585.91,12424.44,6655.15,2419.91,114.39,100,6.93,24.16,39.57,21.19,7.71,0.36,11-May-09,30.33,1,27.48,0,7.891764185,5,0.698970004
676,90.64862187,23.36573295,D98203,0,1,1,1,1,0,1,0,1,1,3.9,0,90.64858687,23.36573963,21749,0,3,1,1,0,105,2003,5,2,0,0,0,0,1,3.92,3,9,12,Barahaldia,90.64858687,23.36573963,31.5,314,0,6,6,84,216,0.19,19,428,2.67,4.6,6.44,0,1,4,28.78,29.09,28.92,2,5,10,1,3.07,0,28.72,1,4281,0.5,0,6,2009,21749906,21749,6/2/2009,26.48,2.356,0.63,6.51,179.8,0,212.286,2,2175.16,7585.91,12424.44,6655.15,2419.91,114.39,100,6.93,24.16,39.57,21.19,7.71,0.36,2-Jun-09,0,0,29.2,0,7.891764185,5,0.698970004
308,90.647949,23.36607154,D98005,1,0,1,1,1,1,1,0,2,1,0,-2,90.64796756,23.36604326,21750,1,1,1,0,1,90,2005,3,1,2.7,-2.3,0,0,1,3.72,4,5,9,Barahaldia,90.64796756,23.36604326,27,87,28,12,28,74,233,0,0,197,2.57,8.91,15.3,0,4,8,27.92,27.75,27.95,0,0,0,1,0,0,28.4,0,1971,0.5,0,10,2008,21750810,21750,10/14/2008,26.76,1.019,0.04,7.51,274.1,0,172.12,14,2948.3,7304.37,13312.7,5323.19,2316.16,170.21,100,9.39,23.26,42.4,16.95,7.38,0.54,14-Oct-08,0,0,29.93,0,7.765012479,5,0.698970004
308,90.647949,23.36607154,D98005,1,0,1,1,1,1,1,0,2,1,0,-2,90.64796756,23.36604326,21750,1,1,1,0,1,90,2005,3,1,2.7,-2.3,0,0,1,3.72,4,5,9,Barahaldia,90.64796756,23.36604326,27,87,28,12,28,74,233,0,0,374,6.63,6.85,3.75,1,2,2,28.99,27.74,27.69,1,1,1,1,15.47,1,30.06,1,3741,0.5,0,4,2009,21750904,21750,4/9/2009,26.82,1.774,0.82,6.86,208.9,0,0.502,9,2948.3,7304.37,13312.7,5323.19,2316.16,170.21,100,9.39,23.26,42.4,16.95,7.38,0.54,9-Apr-09,1.89,0,27.35,0,7.765012479,5,0.698970004
13,90.6476148,23.36723869,D98163,1,0,1,1,1,1,1,1,2,1,0.9,-0.8,90.64777845,23.36732666,21752,0,3,1,0,1,50,2005,3,2,0,0,0,0,1,20.44,6,13,19,Barahaldia,90.64777845,23.36732666,15,68,8,15,51,106,213,0.19,19,315,0.78,0.88,1.42,0,0,0,21.33,21.22,19.59,0,0,0,1,0.67,0,22.9,0,3151,0.5,0,2,2009,21752902,21752,2/9/2009,25.26,0.05,0.74,7.18,526.7,2,5.776,9,2290.73,6250.39,12392.05,8518.17,1607.28,316.37,100,7.3,19.91,39.47,27.13,5.12,1.01,9-Feb-09,0,0,22.35,0,8.12438648,5,0.698970004
13,90.6476148,23.36723869,D98163,1,0,1,1,1,1,1,1,2,1,0.9,-0.8,90.64777845,23.36732666,21752,0,3,1,0,1,50,2005,3,2,0,0,0,0,1,20.44,6,13,19,Barahaldia,90.64777845,23.36732666,15,68,8,15,51,106,213,0.19,19,374,6.63,6.85,3.75,1,2,2,28.99,27.74,27.69,1,1,1,1,15.47,1,30.06,1,3741,0.5,0,4,2009,21752904,21752,4/9/2009,26.09,1.438,0.98,7.29,-212.5,0,17.224,9,2290.73,6250.39,12392.05,8518.17,1607.28,316.37,100,7.3,19.91,39.47,27.13,5.12,1.01,9-Apr-09,1.89,0,27.35,0,8.12438648,5,0.698970004
13,90.6476148,23.36723869,D98163,1,0,1,1,1,1,1,1,2,1,0.9,-0.8,90.64777845,23.36732666,21752,0,3,1,0,1,50,2005,3,2,0,0,0,0,1,20.44,6,13,19,Barahaldia,90.64777845,23.36732666,15,68,8,15,51,106,213,0.19,19,406,0.6,3.92,4.38,0,1,2,30.65,29.95,30.12,5,10,20,1,0,0,31.47,3,4061,0.5,0,5,2009,21752905,21752,5/11/2009,26.49,0.805,0.75,12.41,132.5,0,14.806,11,2290.73,6250.39,12392.05,8518.17,1607.28,316.37,100,7.3,19.91,39.47,27.13,5.12,1.01,11-May-09,30.33,1,27.48,0,8.12438648,5,0.698970004
12,90.64759834,23.36723469,D98163,1,0,1,1,1,1,1,1,2,1,0,0,90.64756031,23.36720847,21753,1,3,1,0,0,50,1997,11,1,4,-0.7,7,0,1,5.08,6,14,20,Barahaldia,90.64756031,23.36720847,15,92,0,12,42,110,204,0,0,197,2.57,8.91,15.3,0,4,8,27.92,27.75,27.95,0,0,0,1,0,0,28.4,0,1971,0.5,0,10,2008,21753810,21753,10/14/2008,25.96,0.644,0.04,8.73,229.8,0,2455.619,14,2384.19,6266.69,13414.94,7725.73,1267,316.37,100,7.59,19.96,42.72,24.6,4.04,1.01,14-Oct-08,0,0,29.93,0,8.161427752,5,0.698970004
12,90.64759834,23.36723469,D98163,1,0,1,1,1,1,1,1,2,1,0,0,90.64756031,23.36720847,21753,1,3,1,0,0,50,1997,11,1,4,-0.7,7,0,1,5.08,6,14,20,Barahaldia,90.64756031,23.36720847,15,92,0,12,42,110,204,0,0,282,1.06,0.91,0.94,0,0,0,17.96,18.6,19.16,0,0,0,1,2.47,0,18.17,0,2821,0.5,0,1,2009,21753901,21753,1/7/2009,,,,,,,16.637,7,2384.19,6266.69,13414.94,7725.73,1267,316.37,100,7.59,19.96,42.72,24.6,4.04,1.01,7-Jan-09,5.58,0,20.58,0,8.161427752,5,0.698970004
429,90.64528041,23.36943923,D98016,0,1,1,1,1,0,1,0,2,1,2.7,-1,90.64546007,23.3694911,21754,1,1,1,0,1,35,2008,0,1,16,-1.4,15,0,1,20.57,10,19,29,Barahaldia,90.64546007,23.3694911,10.5,1,13,36,54,151,433,0,0,345,1.38,0.94,1.23,0,0,0,27.44,26.63,24.65,0,0,0,1,2.79,0,28.18,0,3451,0.5,0,3,2009,21754903,21754,3/11/2009,25.64,1.139,1,7.04,-730,0,8.04,11,2804.47,7230.44,5734.63,14234.38,1099.99,270.94,100,8.93,23.03,18.26,45.33,3.5,0.86,11-Mar-09,0,0,27.88,0,8.478227223,5,0.698970004
429,90.64528041,23.36943923,D98016,0,1,1,1,1,0,1,0,2,1,2.7,-1,90.64546007,23.3694911,21754,1,1,1,0,1,35,2008,0,1,16,-1.4,15,0,1,20.57,10,19,29,Barahaldia,90.64546007,23.3694911,10.5,1,13,36,54,151,433,0,0,406,0.6,3.92,4.38,0,1,2,30.65,29.95,30.12,5,10,20,1,0,0,31.47,3,4061,0.5,0,5,2009,21754905,21754,5/11/2009,26.17,1.056,0.81,7.04,98.8,0,8.04,11,2804.47,7230.44,5734.63,14234.38,1099.99,270.94,100,8.93,23.03,18.26,45.33,3.5,0.86,11-May-09,30.33,1,27.48,0,8.478227223,5,0.698970004
525,90.64537793,23.36910335,D98016,0,1,1,1,1,0,1,0,1,1,0,0,90.6455019,23.36899027,21755,1,2,0,0,1,25,1989,19,1,3,-1.3,11,0,1,18.46,3,10,13,Barahaldia,90.6455019,23.36899027,7.5,296,33,0,28,94,332,0,0,134,20.94,11.69,13.04,2,2,7,29.08,29.28,25.14,2,3,4,1,17.78,1,28.42,0,1341,0.5,0,8,2008,21755808,21755,8/12/2008,26.96,0.265,1.9,7.3,123.2,0,28.282,12,1503.51,3853.94,13424.96,11669.57,776.9,146.05,100,4.79,12.27,42.75,37.16,2.47,0.47,12-Aug-08,0,0,29.1,0,8.004242168,5,0.698970004
4,90.64485231,23.3707294,D98022,1,0,1,1,1,1,1,1,2,1,1.5,-0.7,90.64493964,23.37081922,21757,1,1,1,0,1,45,2005,3,2,0,0,0,0,1,13.78,26,28,54,Barahaldia,90.64493964,23.37081922,13.5,35,7,17,85,269,775,0.19,19,428,2.67,4.6,6.44,0,1,4,28.78,29.09,28.92,2,5,10,1,3.07,0,28.72,1,4281,0.5,0,6,2009,21757906,21757,6/2/2009,26.41,4.05,0.71,6.87,318.6,0,26.353,2,6673.16,9090.19,1045.73,11578.62,2201.03,786.22,100,21.25,28.95,3.33,36.87,7.01,2.5,2-Jun-09,0,0,29.2,0,9.055658766,5,0.698970004
4,90.64485231,23.3707294,D98022,1,0,1,1,1,1,1,1,2,1,1.5,-0.7,90.64493964,23.37081922,21757,1,1,1,0,1,45,2005,3,2,0,0,0,0,1,13.78,26,28,54,Barahaldia,90.64493964,23.37081922,13.5,35,7,17,85,269,775,0.19,19,457,17.65,9.19,13.39,2,2,6,20.85,27.1,28.32,2,10,13,1,36.45,2,28.02,0,4571,0.5,0,7,2009,21757907,21757,7/1/2009,26.26,2.774,0.59,6.58,-773.5,0,25.079,1,6673.16,9090.19,1045.73,11578.62,2201.03,786.22,100,21.25,28.95,3.33,36.87,7.01,2.5,1-Jul-09,65.58,1,27.75,0,9.055658766,5,0.698970004
6,90.6446382,23.37077006,D98028,1,0,1,1,1,1,1,1,2,1,1,-1,90.64460348,23.37073833,21758,1,1,1,0,0,50,1999,9,2,0,0,0,0,1,5.17,22,25,47,Barahaldia,90.64460348,23.37073833,15,53,0,15,67,229,750,0.06,6,243,1.22,1.76,2.1,0,0,0,22.29,22.2,23.56,0,0,0,1,1.2,0,22.63,0,2431,0.5,0,11,2008,21758811,21758,11/29/2008,25.93,1.534,0.87,7.3,329.8,0,28.79,29,6403.18,10066.56,1385.54,10924.84,1870.87,723.91,100,20.39,32.06,4.41,34.79,5.96,2.31,29-Nov-08,3.24,0,20.9,0,8.89466939,5,0.698970004
7,90.64464729,23.37083817,D98029,1,0,1,1,1,1,1,1,2,1,0,0,90.64451919,23.37083702,21759,0,3,1,0,0,50,2005,3,2,0,0,14,0,1,14.09,20,24,44,Barahaldia,90.64451919,23.37083702,15,88,0,15,70,272,756,0,0,374,6.63,6.85,3.75,1,2,2,28.99,27.74,27.69,1,1,1,1,15.47,1,30.06,1,3741,0.5,0,4,2009,21759904,21759,4/9/2009,26.49,2.908,0.92,6.56,206.9,0,14.084,9,7103.61,9613.18,1420.63,10334.71,2104.02,798.68,100,22.62,30.62,4.52,32.91,6.7,2.54,9-Apr-09,1.89,0,27.35,0,9.066749452,5,0.698970004
7,90.64464729,23.37083817,D98029,1,0,1,1,1,1,1,1,2,1,0,0,90.64451919,23.37083702,21759,0,3,1,0,0,50,2005,3,2,0,0,14,0,1,14.09,20,24,44,Barahaldia,90.64451919,23.37083702,15,88,0,15,70,272,756,0,0,428,2.67,4.6,6.44,0,1,4,28.78,29.09,28.92,2,5,10,1,3.07,0,28.72,1,4281,0.5,0,6,2009,21759906,21759,6/2/2009,26.32,2.958,0.74,-9.99,485.2,0,43.551,2,7103.61,9613.18,1420.63,10334.71,2104.02,798.68,100,22.62,30.62,4.52,32.91,6.7,2.54,2-Jun-09,0,0,29.2,0,9.066749452,5,0.698970004
7,90.64464729,23.37083817,D98029,1,0,1,1,1,1,1,1,2,1,0,0,90.64451919,23.37083702,21759,0,3,1,0,0,50,2005,3,2,0,0,14,0,1,14.09,20,24,44,Barahaldia,90.64451919,23.37083702,15,88,0,15,70,272,756,0,0,492,25.16,32.46,20.74,4,7,8,28.98,29.18,29.34,1,3,7,1,9.4,1,30.13,1,4921,0.5,0,8,2009,21759908,21759,8/5/2009,26.33,1.316,0.39,6.28,142.5,0,4.699,5,7103.61,9613.18,1420.63,10334.71,2104.02,798.68,100,22.62,30.62,4.52,32.91,6.7,2.54,5-Aug-09,35.49,1,27.78,0,9.066749452,5,0.698970004
7,90.64464729,23.37083817,D98029,1,0,1,1,1,1,1,1,2,1,0,0,90.64451919,23.37083702,21759,0,3,1,0,0,50,2005,3,2,0,0,14,0,1,14.09,20,24,44,Barahaldia,90.64451919,23.37083702,15,88,0,15,70,272,756,0,0,557,19.58,10.79,9.52,3,3,5,27.9,28.57,28.26,0,2,3,1,26.53,2,27.38,0,5571,0.5,0,10,2009,21759910,21759,10/9/2009,26.32,1.44,0.81,6.46,27.8,0,47.576,9,7103.61,9613.18,1420.63,10334.71,2104.02,798.68,100,22.62,30.62,4.52,32.91,6.7,2.54,9-Oct-09,5.97,0,28.55,0,9.066749452,5,0.698970004
391,90.64463748,23.37116102,D98030,1,0,0,0,0,0,1,0,1,1,2,-1.8,90.64458652,23.37116566,21760,1,2,1,0,1,30,2007,1,2,0,0,0,0,1,5.63,22,32,54,Barahaldia,90.64458652,23.37116566,9,9,4,6,46,296,834,0.06,6,134,20.94,11.69,13.04,2,2,7,29.08,29.28,25.14,2,3,4,1,17.78,1,28.42,0,1341,0.5,0,8,2008,21760808,21760,8/12/2008,26.05,1.501,1.14,7.12,76.4,0,104.635,12,7880.93,8137.92,1388.57,11291.5,1818,857.92,100,25.1,25.92,4.42,35.96,5.79,2.73,12-Aug-08,0,0,29.1,0,9.15130684,5,0.698970004
391,90.64463748,23.37116102,D98030,1,0,0,0,0,0,1,0,1,1,2,-1.8,90.64458652,23.37116566,21760,1,2,1,0,1,30,2007,1,2,0,0,0,0,1,5.63,22,32,54,Barahaldia,90.64458652,23.37116566,9,9,4,6,46,296,834,0.06,6,160,0,8.89,13.7,0,1,6,29.25,28.91,28.81,1,2,4,1,0,0,28.32,0,1601,0.5,0,9,2008,21760809,21760,9/7/2008,26.45,1.754,0.91,7.75,285.9,0,113.499,7,7880.93,8137.92,1388.57,11291.5,1818,857.92,100,25.1,25.92,4.42,35.96,5.79,2.73,7-Sep-08,0,0,29.33,0,9.15130684,5,0.698970004
396,90.64599517,23.37188354,D98081,1,0,0,0,0,0,1,0,1,1,3.6,0,90.64600747,23.37186765,21762,0,3,1,0,1,50,2005,3,1,16,-2.5,0,0,0,2.21,15,22,37,Barahaldia,90.64600747,23.37186765,15,1,30,44,58,180,609,0,0,160,0,8.89,13.7,0,1,6,29.25,28.91,28.81,1,2,4,1,0,0,28.32,0,1601,0.5,0,9,2008,21762809,21762,9/7/2008,26.83,1.312,0.86,6.99,178.5,38,229.436,7,4942.78,5426.99,8098.67,10140.1,2464.57,301.87,100,15.74,17.28,25.79,32.29,7.85,0.96,7-Sep-08,0,0,29.33,0,8.653904237,5,0.698970004
396,90.64599517,23.37188354,D98081,1,0,0,0,0,0,1,0,1,1,3.6,0,90.64600747,23.37186765,21762,0,3,1,0,1,50,2005,3,1,16,-2.5,0,0,0,2.21,15,22,37,Barahaldia,90.64600747,23.37186765,15,1,30,44,58,180,609,0,0,407,4.93,5.95,5.39,1,2,3,30.42,29.64,30.02,5,9,19,1,10.11,1,30.09,2,4071,0.5,0,5,2009,21762905,21762,5/12/2009,26.06,1.809,0.79,6.61,255.7,41,123.222,12,4942.78,5426.99,8098.67,10140.1,2464.57,301.87,100,15.74,17.28,25.79,32.29,7.85,0.96,12-May-09,0,0,27.3,0,8.653904237,5,0.698970004
396,90.64599517,23.37188354,D98081,1,0,0,0,0,0,1,0,1,1,3.6,0,90.64600747,23.37186765,21762,0,3,1,0,1,50,2005,3,1,16,-2.5,0,0,0,2.21,15,22,37,Barahaldia,90.64600747,23.37186765,15,1,30,44,58,180,609,0,0,458,26.37,13.56,15.57,3,3,7,20.4,26.64,28.28,1,9,13,1,53.63,3,27.87,0,4581,0.5,0,7,2009,21762907,21762,7/2/2009,26.04,0.816,0.82,6.9,-740.1,32,95.058,2,4942.78,5426.99,8098.67,10140.1,2464.57,301.87,100,15.74,17.28,25.79,32.29,7.85,0.96,2-Jul-09,55.98,1,27.25,0,8.653904237,5,0.698970004
170,90.64693041,23.3717333,D98082,1,0,1,1,1,0,1,1,2,1,2,-1,90.64685228,23.3716901,21763,0,3,1,0,0,50,2000,8,1,5.2,-2.9,11,-2,1,9.82,14,6,20,Barahaldia,90.64685228,23.3716901,15,77,0,13,13,117,448,0,0,70,24.19,16.37,12.49,2,3,5,27.74,28.62,27.58,0,3,6,1,10.62,0,27.63,0,701,0.5,0,6,2008,21763806,21763,6/9/2008,26.44,1.692,0.72,6.86,-18.5,0,37.954,9,2020.21,4677.37,10744.88,12085.45,1764.11,82.86,100,6.43,14.9,34.22,38.49,5.62,0.26,9-Jun-08,12.24,0,29.13,0,8.223121321,5,0.698970004
170,90.64693041,23.3717333,D98082,1,0,1,1,1,0,1,1,2,1,2,-1,90.64685228,23.3716901,21763,0,3,1,0,0,50,2000,8,1,5.2,-2.9,11,-2,1,9.82,14,6,20,Barahaldia,90.64685228,23.3716901,15,77,0,13,13,117,448,0,0,104,23,26.86,19.05,4,9,11,28.18,27.96,28.52,0,0,4,1,29.13,2,28.36,0,1041,0.5,0,7,2008,21763807,21763,7/13/2008,26.46,1.712,0.96,7.1,-37.1,0,94.802,13,2020.21,4677.37,10744.88,12085.45,1764.11,82.86,100,6.43,14.9,34.22,38.49,5.62,0.26,13-Jul-08,35.28,1,28.18,0,8.223121321,5,0.698970004
641,90.64612022,23.37115797,D98061,0,1,1,1,1,0,1,0,1,1,3.4,-2.1,90.6460803,23.37124519,21764,1,1,1,0,0,50,1996,12,2,0,0,0,-2,1,10.55,18,16,34,Barahaldia,90.6460803,23.37124519,15,218,0,13,48,171,697,0.06,6,407,4.93,5.95,5.39,1,2,3,30.42,29.64,30.02,5,9,19,1,10.11,1,30.09,2,4071,0.5,0,5,2009,21764905,21764,5/12/2009,26.39,4.386,0.92,5.23,264.2,1,3000,12,5995.16,7330.42,4064.45,12432.06,1065.93,486.89,100,19.09,23.35,12.94,39.59,3.39,1.55,12-May-09,0,0,27.3,0,8.602610943,5,0.698970004
641,90.64612022,23.37115797,D98061,0,1,1,1,1,0,1,0,1,1,3.4,-2.1,90.6460803,23.37124519,21764,1,1,1,0,0,50,1996,12,2,0,0,0,-2,1,10.55,18,16,34,Barahaldia,90.6460803,23.37124519,15,218,0,13,48,171,697,0.06,6,524,21.93,23,19.56,3,4,9,29.22,28.91,28.96,1,2,6,1,13.64,1,28.88,0,5241,0.5,0,9,2009,21764909,21764,9/6/2009,26.03,3.735,0.86,6.81,-69.6,0,199.033,6,5995.16,7330.42,4064.45,12432.06,1065.93,486.89,100,19.09,23.35,12.94,39.59,3.39,1.55,6-Sep-09,0,0,29.28,0,8.602610943,5,0.698970004
